emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,hourly_rate,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0278-20260914_000059,Helen,Shepherd,jaynejones@example.net,1979-10-12,+44161 496 0160,"994 Howard Centers
Annmouth
W0 5TY",Female,Horizon Integrated Health Partnership NHS Trust,White,Australia,Skilled Worker,Medical,Registrar,Women & Children,SPR,40.1,2016-12-21,2017-02-01,18.75,0.5,NMC,Bank,Active,EG654600,2031-05-26,QV444003,2030-06-07,2027-08-16,2017-01-11
EMP0279-20260914_000059,Sheila,Faulkner,plewis@example.net,1974-12-27,+44(0)808 1570635,"Studio 94c
Gregory Centers
New Lynnton
WR16 9JB",Female,Oakridge Community Services NHS Trust,Black,South Africa,British Citizen,AHP,Speech Therapist,Emergency & Urgent Care,6,25.04,2023-01-06,2023-02-17,20.0,0.53,GMC,Bank,On Leave,JQ758139,2028-11-18,FD905518,2026-10-23,2027-07-27,2023-01-27
EMP0280-20260914_000059,Maurice,Thompson,mandy81@example.net,1972-01-20,(0191)4960942,"Studio 00
Duncan Walk
Robertmouth
LU6B 0WX",Female,Westmere Community Health NHS Trust,Asian,Thailand,ILR,Medical,Registrar,Emergency & Urgent Care,SPR,39.92,2018-10-13,2018-11-17,30.0,0.8,NMC,Bank,On Leave,DS825979,2028-12-03,GX559091,2031-05-07,2026-10-04,2018-11-03
EMP0281-20260914_000059,Margaret,Power,danielturner@example.org,1974-03-08,+44121 496 0209,"8 Horton Spurs
Bakerville
ML96 3PA",Male,Bluewater Community & Rehabilitation NHS Trust,Asian,China,Skilled Worker,Medical,Registrar,Women & Children,SPR,41.95,2022-12-03,2022-12-31,15.0,0.4,None,Permanent,Suspended,PD389247,2031-02-21,EY834042,2031-07-22,2027-04-20,2022-12-24
EMP0282-20260914_000059,Kayleigh,Taylor,helen99@example.net,1997-11-10,(020) 74960754,"Studio 1
Hazel Street
Websterhaven
W8J 9QH",Male,Riverbank General Hospitals NHS Trust,Black,South Africa,ILR,Admin,Data Analyst,Corporate Services,8A,30.92,2025-04-16,2025-05-21,15.0,0.4,GMC,Fixed Term,Inactive,HD098043,2027-05-18,KZ567090,2029-06-12,2027-04-16,2025-05-07
EMP0283-20260914_000059,Gordon,Sullivan,waynelawrence@example.net,1975-08-06,01632960160,"Flat 0
Lamb Grove
Khanmouth
BL51 6DB",Female,Westborough Acute Care NHS Trust,White,Canada,Skilled Worker,Admin,Receptionist,Clinical Support Services,3,16.1,2019-01-29,2019-03-05,37.5,1.0,NMC,Fixed Term,Suspended,PW942747,2030-01-15,DJ524405,2027-03-31,2027-06-01,2019-02-19
EMP0284-20260914_000059,Elaine,Gregory,sandrarogers@example.org,1969-07-24,0115 4960413,"Flat 00
Louis Route
Wilkinsonville
G75 1TY",Female,Midlands Central Hospitals NHS Trust,Black,Ghana,Dependent,Nursing,Staff Nurse,Critical Care & Anaesthesia,5,19.5,2020-09-16,2020-10-28,20.0,0.53,GMC,Bank,Suspended,FA814604,2031-08-11,GF240965,2028-07-21,2027-04-22,2020-10-07
EMP0285-20260914_000059,Rosie,Williams,cwilliams@example.net,1966-04-30,01134960167,"Studio 9
Aimee Roads
New Angelaberg
M4 8ST",Female,Midlands Central Hospitals NHS Trust,Black,Nigeria,Dependent,Nursing,Ward Manager,Corporate Services,8A,34.65,2017-11-21,2017-12-26,15.0,0.4,HCPC,Bank,Inactive,YG823774,2029-11-04,WZ720696,2027-04-25,2027-04-29,2017-12-12
EMP0286-20260914_000059,Iain,Stewart,yvonnelane@example.org,1964-07-02,01144960286,"5 Eileen Courts
Port Kim
M18 5HA",Male,Greenhaven Acute & Specialist Care NHS Trust,Asian,India,British Citizen,Admin,Administrator,Surgery & Cancer,3,14.08,2024-09-15,2024-10-13,15.0,0.4,HCPC,Fixed Term,On Leave,ZB223614,2031-05-10,QQ907475,2030-12-13,2027-02-06,2024-10-06
EMP0287-20260914_000059,Patricia,Elliott,bfletcher@example.org,1997-06-10,(0116) 496 0869,"881 Shaw Lodge
New Henry
S0 2SH",Male,Eastmoor Teaching Hospitals NHS Trust,White,Canada,Dependent,Medical,GP,Surgery & Cancer,GP,49.79,2016-09-28,2016-11-09,15.0,0.4,None,Bank,On Leave,YH078820,2028-04-19,MY310985,2027-03-31,2026-10-29,2016-10-19
EMP0288-20260914_000059,Caroline,Jones,gwells@example.org,1967-03-28,(028) 9018 0069,"Flat 33
Lynn Underpass
Jonesfort
E6T 0EZ",Female,Northwood Mental Health NHS Trust,Asian,India,British Citizen,AHP,Radiographer,Emergency & Urgent Care,6,23.96,2021-06-30,2021-08-04,20.0,0.53,GMC,Fixed Term,Active,AI683478,2030-03-13,UN171214,2028-03-25,2026-12-26,2021-07-21
EMP0289-20260914_000059,Teresa,Watkins,xwarner@example.com,2004-02-11,+4428 9018 0041,"Studio 2
Heather Hill
West Hughburgh
G96 7BS",Male,Horizon Integrated Health Partnership NHS Trust,Mixed,United Kingdom,Skilled Worker,Admin,Medical Secretary,Surgery & Cancer,4,16.52,2019-01-22,2019-02-19,15.0,0.4,GMC,Bank,Inactive,BU117168,2026-10-19,BC075494,2030-10-12,2027-07-06,2019-02-12
EMP0290-20260914_000059,Judith,Ryan,richardjones@example.net,1975-12-14,(0161) 4960005,"Studio 70
Laura Flat
Lake Janet
TN00 6JW",Male,Westborough Acute Care NHS Trust,Mixed,Trinidad and Tobago,Skilled Worker,Nursing,Nursery Nurse,Women & Children,2,12.59,2020-12-26,2021-01-30,15.0,0.4,HCPC,Bank,Active,WF013449,2027-03-01,OD643665,2028-07-14,2027-08-07,2021-01-16
EMP0291-20260914_000059,Samantha,Higgins,obrown@example.org,2002-07-16,+44(0)131 496 0422,"512 Adams Mission
Jenniferton
N6 6XX",Male,Hillcrest Medical Centres NHS Trust,White,Canada,Skilled Worker,Admin,Data Analyst,Corporate Services,8A,34.1,2018-05-12,2018-06-23,18.75,0.5,HCPC,Bank,On Leave,BR940805,2026-10-07,TK487054,2027-07-26,2027-05-14,2018-06-02
EMP0292-20260914_000059,Benjamin,Doyle,thomas51@example.com,2004-03-22,(020)74960939,"245 Bennett Cliff
Port Patricia
W0 7WU",Female,Oakridge Community Services NHS Trust,Black,Trinidad and Tobago,Skilled Worker,AHP,Speech Therapist,Medicine & Acute Care,6,23.21,2016-11-13,2016-12-11,37.5,1.0,HCPC,Bank,Active,ET189655,2030-01-16,GV553925,2031-05-22,2027-03-02,2016-12-04
EMP0293-20260914_000059,Deborah,Jones,antony59@example.com,1978-10-31,+44(0)28 9018 0333,"Flat 44Z
Terry Harbors
Kimberleychester
EN5R 3SD",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,South Africa,Skilled Worker,Admin,Medical Secretary,Corporate Services,4,15.75,2023-04-15,2023-05-20,37.5,1.0,None,Fixed Term,Suspended,PR167816,2031-07-07,ZQ859738,2031-08-19,2027-03-27,2023-05-06
EMP0294-20260914_000059,Nathan,Robinson,pamela85@example.net,1982-09-17,(0141)4960777,"Studio 9
Katherine Points
Lake Margaret
B5 2WR",Female,Meadowbrook Community Health NHS Trust,Mixed,Ghana,Skilled Worker,Nursing,Charge Nurse,Surgery & Cancer,7,31.08,2025-01-01,2025-01-29,20.0,0.53,GMC,Bank,Inactive,JN717979,2030-08-30,TS760855,2030-04-10,2027-05-31,2025-01-22
EMP0295-20260914_000059,Joan,Moss,jwillis@example.net,2001-09-15,0118 496 0632,"1 Aimee Roads
Port Ashleymouth
ML8H 3ZN",Female,Eastmoor Teaching Hospitals NHS Trust,Asian,Thailand,Dependent,Medical,FY1/FY2,Critical Care & Anaesthesia,FY1,19.43,2018-06-25,2018-07-30,20.0,0.53,HCPC,Bank,On Leave,QJ304220,2031-01-11,LV822751,2027-02-05,2027-03-20,2018-07-16
EMP0296-20260914_000059,Danny,Smith,rileykimberley@example.org,1988-08-11,+44(0)1632 960924,"45 Julia Plain
South Denis
IM9 2QT",Female,Eastmoor Teaching Hospitals NHS Trust,Asian,Thailand,Dependent,Admin,Data Analyst,Emergency & Urgent Care,8A,29.64,2018-11-11,2018-12-23,18.75,0.5,NMC,Permanent,Suspended,TJ470023,2031-05-11,PK599848,2029-05-14,2026-10-29,2018-12-02
EMP0297-20260914_000059,Craig,Morris,julia32@example.org,1993-02-10,020 7946 0306,"28 Jonathan Cove
West Andreaburgh
LN11 1DB",Female,Westmere Community Health NHS Trust,Asian,China,ILR,Nursing,Ward Manager,Clinical Support Services,8A,30.83,2018-03-22,2018-05-03,15.0,0.4,NMC,Bank,Inactive,IL874635,2027-04-08,VQ147495,2028-07-22,2027-06-23,2018-04-12
EMP0298-20260914_000059,Jill,Berry,zfreeman@example.org,1984-09-30,+44(0)1414960035,"77 Hall Coves
Collinsberg
SP7P 2GN",Female,Greenhaven Acute & Specialist Care NHS Trust,Asian,India,British Citizen,Admin,Administrator,Surgery & Cancer,3,13.5,2020-09-04,2020-10-09,37.5,1.0,GMC,Fixed Term,On Leave,LW521603,2026-11-05,GQ462075,2030-08-31,2027-01-30,2020-09-25
EMP0299-20260914_000059,Catherine,Wall,thomas15@example.com,1985-11-18,+44121 4960169,"408 Joyce Stravenue
Jonesport
CM0 2LJ",Male,Riverside Integrated Care NHS Trust,White,Canada,Dependent,Medical,Registrar,Surgery & Cancer,SPR,36.24,2023-01-21,2023-03-04,18.75,0.5,GMC,Bank,On Leave,HY514143,2031-02-12,EK293843,2030-11-14,2027-05-17,2023-02-11
EMP0300-20260914_000059,Joe,Miles,stanleymyers@example.org,1962-11-22,+44(0)121 496 0708,"08 Olivia Run
New Daniel
B7K 2QU",Female,Broadfield Clinical Services NHS Trust,White,United States,ILR,Medical,Registrar,Critical Care & Anaesthesia,SPR,43.19,2018-03-20,2018-05-01,20.0,0.53,NMC,Permanent,Inactive,GI817646,2031-01-29,CY408715,2027-05-14,2027-08-29,2018-04-10
EMP0301-20260914_000059,Fiona,Hughes,annmorris@example.net,1985-02-14,+44(0)1154960342,"Flat 52
Reece Rapids
Willisshire
RM1 5QQ",Male,Lakeside District Hospitals NHS Trust,Mixed,Ghana,ILR,Medical,Consultant,Medicine & Acute Care,CONS,66.65,2021-04-25,2021-05-30,20.0,0.53,NMC,Fixed Term,On Leave,WE199704,2031-05-11,US506905,2029-01-22,2027-08-18,2021-05-16
EMP0302-20260914_000059,Donald,Smith,twalsh@example.com,2003-06-21,+44(0)1632 960545,"2 Vanessa Underpass
Dominicfort
S9 5QQ",Female,Greenhaven Acute & Specialist Care NHS Trust,Black,Ghana,Skilled Worker,Admin,Receptionist,Emergency & Urgent Care,3,14.73,2026-09-10,2026-10-08,20.0,0.53,HCPC,Bank,Active,QJ103390,2027-06-15,AC249855,2031-04-05,2027-05-29,2026-10-01
EMP0303-20260914_000059,Russell,Ellis,daviesfrank@example.com,1985-07-09,+44131 4960470,"Flat 86
Jamie Hills
Port Karl
S5 9TD",Male,Eastfield Psychological Services NHS Trust,Mixed,South Africa,Dependent,Admin,Administrator,Corporate Services,3,14.2,2022-06-11,2022-07-16,20.0,0.53,NMC,Fixed Term,Inactive,MG720141,2031-07-07,PP870638,2028-01-20,2027-06-14,2022-07-02
EMP0304-20260914_000059,Shannon,Parkin,sean02@example.net,2005-01-05,+4429 2018 0960,"Studio 3
Gillian Haven
Hannahton
LS08 0BD",Female,Broadfield Clinical Services NHS Trust,Black,Kenya,ILR,Medical,FY1/FY2,Emergency & Urgent Care,FY1,20.54,2025-10-11,2025-11-15,15.0,0.4,NMC,Permanent,Inactive,LH461776,2026-12-18,WX114543,2029-06-28,2026-11-30,2025-11-01
EMP0305-20260914_000059,Joan,Webster,varmstrong@example.com,1981-11-21,0121 496 0692,"Studio 0
Stewart Run
Lake Jade
M3 3HJ",Male,Eastmoor Teaching Hospitals NHS Trust,White,New Zealand,ILR,Medical,FY1/FY2,Medicine & Acute Care,FY1,20.04,2022-07-23,2022-08-20,37.5,1.0,None,Fixed Term,On Leave,MP446916,2030-04-26,MY680985,2028-01-28,2027-01-27,2022-08-13
EMP0306-20260914_000059,Cameron,Hamilton,williamsroger@example.org,2007-01-14,+44292018539,"Studio 73v
Roberts Stream
Howardside
B21 5DZ",Female,Northshire University Hospitals NHS Trust,Mixed,Nigeria,Dependent,Admin,Receptionist,Women & Children,3,16.26,2020-02-08,2020-03-21,30.0,0.8,None,Fixed Term,Suspended,RF797664,2029-10-09,KL578632,2030-09-02,2027-03-10,2020-02-29
EMP0307-20260914_000059,Neil,John,maxcooper@example.com,2005-08-08,+44(0)29 2018 0241,"763 Dominic Route
West Kyle
OL6N 5YT",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Nigeria,ILR,Medical,FY1/FY2,Clinical Support Services,FY1,19.16,2017-05-23,2017-06-27,15.0,0.4,None,Bank,Inactive,MJ635681,2028-08-05,EW793392,2028-08-29,2027-03-26,2017-06-13
EMP0308-20260914_000059,Lindsey,Ryan,adrian11@example.net,1987-04-02,+44(0)114 496 0610,"89 Powell Islands
Morrisbury
M0 1SR",Male,Southvale Hospitals NHS Trust,Black,Ghana,Skilled Worker,AHP,Occupational Therapist,Critical Care & Anaesthesia,6,25.27,2022-10-20,2022-11-24,18.75,0.5,GMC,Bank,Active,FW309898,2028-06-23,GP595968,2027-12-14,2027-08-31,2022-11-10
EMP0309-20260914_000059,Denis,O'Brien,grichards@example.org,1988-08-10,+44(0)909 879 0535,"Flat 45q
Holt Rest
South Derek
M6U 0LD",Male,Oakridge Community Services NHS Trust,White,New Zealand,ILR,Admin,Receptionist,Women & Children,3,14.87,2024-08-07,2024-09-11,15.0,0.4,GMC,Bank,Active,RI918883,2031-07-02,CT875557,2028-11-12,2027-03-01,2024-08-28
EMP0310-20260914_000059,Joanne,Palmer,clive57@example.org,1967-06-23,(0117) 496 0153,"1 Moore Route
West Alexview
IP33 0TU",Male,Westmere Community Health NHS Trust,Mixed,Canada,ILR,AHP,Physiotherapist,Emergency & Urgent Care,6,24.26,2025-08-11,2025-09-08,37.5,1.0,GMC,Bank,Active,HO533600,2026-12-30,HO539570,2029-04-18,2026-11-17,2025-09-01
EMP0311-20260914_000059,Yvonne,Morley,robert45@example.org,1989-03-25,+44(0)289018256,"339 Cameron Plains
East Alexandra
TD5W 8SS",Female,Riverside Integrated Care NHS Trust,White,New Zealand,Dependent,Admin,Medical Secretary,Corporate Services,4,17.83,2022-11-17,2022-12-22,18.75,0.5,NMC,Bank,On Leave,AO138984,2027-11-08,VY858521,2029-03-05,2027-06-03,2022-12-08
EMP0312-20260914_000059,Marc,Fry,georgina12@example.net,1989-07-02,0289018260,"Studio 3
Todd Landing
East Dorothyberg
KA92 9UU",Female,Eastfield Psychological Services NHS Trust,White,United Kingdom,ILR,Admin,Administrator,Critical Care & Anaesthesia,3,14.38,2016-09-24,2016-10-29,15.0,0.4,HCPC,Fixed Term,Active,JP194366,2028-04-21,GB432237,2030-01-20,2027-06-25,2016-10-15
EMP0313-20260914_000059,Lesley,Smith,rjames@example.org,1965-03-27,028 9018782,"Studio 4
Cooper Hollow
Denisland
PL7 2SB",Female,Hillcrest Medical Centres NHS Trust,Mixed,Jamaica,British Citizen,Nursing,Ward Manager,Surgery & Cancer,8A,29.53,2019-08-10,2019-09-14,37.5,1.0,NMC,Permanent,Active,TK818291,2028-03-28,XS607007,2031-04-23,2026-11-04,2019-08-31
EMP0314-20260914_000059,Ross,Ward,obell@example.org,1997-02-12,(020)74960033,"Studio 05
Green Estates
Millerberg
TS6W 1BL",Female,Broadfield Clinical Services NHS Trust,White,United States,ILR,AHP,Physiotherapist,Surgery & Cancer,6,27.75,2026-06-25,2026-07-23,37.5,1.0,GMC,Bank,Active,HQ080009,2031-07-06,JK695927,2031-05-14,2027-01-04,2026-07-16
EMP0315-20260914_000059,Kirsty,Walker,ricky70@example.org,1988-04-24,+44(0)808 1570281,"Studio 84
Williams Unions
North Barry
S9 6FL",Male,Valleyview Mental Wellness NHS Trust,White,Canada,ILR,AHP,Physiologist,Women & Children,6,23.28,2019-10-17,2019-11-14,30.0,0.8,NMC,Fixed Term,Suspended,HG099783,2029-04-29,AT770949,2027-02-27,2027-02-11,2019-11-07
EMP0316-20260914_000059,Chelsea,Holt,kperkins@example.com,1994-08-25,+44808 1570689,"28 Keith Mall
Port Toby
L85 4QY",Male,Oakridge Community Services NHS Trust,Mixed,Trinidad and Tobago,Dependent,Nursing,Staff Nurse,Corporate Services,5,19.61,2026-08-12,2026-09-16,18.75,0.5,NMC,Fixed Term,Active,RP811900,2028-03-11,NH465741,2028-11-15,2027-07-20,2026-09-02
EMP0317-20260914_000059,Bethany,Evans,xwilson@example.org,1976-02-13,+44(0)151 496 0272,"100 Alexander Tunnel
Jamesside
TF3 4GB",Female,Lakeside District Hospitals NHS Trust,Black,Jamaica,Dependent,Nursing,Nursery Nurse,Surgery & Cancer,2,14.03,2024-10-03,2024-10-31,18.75,0.5,GMC,Permanent,On Leave,IY231333,2026-11-14,YA475548,2030-01-24,2027-04-26,2024-10-24
EMP0318-20260914_000059,Jasmine,Thorpe,qsmith@example.com,1973-02-03,+44(0)118 496 0844,"Studio 87N
Spencer Vista
Joelberg
N11 3BE",Female,Broadfield Clinical Services NHS Trust,White,Canada,Dependent,Nursing,Ward Manager,Surgery & Cancer,8A,34.8,2022-04-06,2022-05-04,20.0,0.53,NMC,Bank,Inactive,ZX085653,2028-09-28,TW565724,2028-07-13,2027-06-26,2022-04-27
EMP0319-20260914_000059,Sian,Price,wcraig@example.net,1961-01-22,+44(0)9098790929,"422 Hannah Flats
Charlesborough
HA99 2XR",Male,Westmere Community Health NHS Trust,Asian,India,ILR,Admin,Receptionist,Emergency & Urgent Care,3,14.71,2020-05-13,2020-06-10,20.0,0.53,NMC,Fixed Term,Suspended,QV398053,2028-01-21,OJ432134,2028-10-15,2027-07-28,2020-06-03
EMP0320-20260914_000059,Jennifer,Ball,mstanley@example.org,1973-10-15,+44(0)9098790437,"53 Rachel Estate
Wilsonland
W55 2RS",Male,Northshire University Hospitals NHS Trust,Mixed,China,Skilled Worker,Medical,FY1/FY2,Corporate Services,FY1,19.78,2022-02-12,2022-03-12,30.0,0.8,NMC,Bank,On Leave,JL789936,2029-04-25,GM974570,2029-02-22,2027-06-24,2022-03-05
EMP0321-20260914_000059,Carole,Smith,proberts@example.org,1989-03-30,(0808) 1570224,"Flat 10W
Leanne Radial
Lloydfurt
M98 6RS",Female,Riverbank General Hospitals NHS Trust,Mixed,South Africa,Dependent,Medical,SHO,Clinical Support Services,SHO,29.27,2024-12-30,2025-02-10,18.75,0.5,None,Bank,Suspended,VN001924,2030-09-20,OY590836,2031-06-01,2027-03-14,2025-01-20
EMP0322-20260914_000059,Oliver,Jennings,carolynmclean@example.net,1994-07-28,0141 496 0307,"Studio 30h
Hannah Mountains
Port Joannetown
SW5 3BQ",Female,Eastfield Psychological Services NHS Trust,Black,Barbados,Dependent,AHP,Pharmacist,Critical Care & Anaesthesia,5,19.42,2021-06-13,2021-07-18,37.5,1.0,GMC,Fixed Term,Suspended,LO000969,2028-05-29,WG940443,2029-06-21,2027-03-01,2021-07-04
EMP0323-20260914_000059,Eleanor,Cross,nathan80@example.org,1966-01-22,+44(0)118 4960944,"Flat 52s
Foster Ports
Morrisside
G1J 9JB",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Australia,ILR,Nursing,Staff Nurse,Clinical Support Services,5,20.23,2024-09-10,2024-10-15,30.0,0.8,NMC,Permanent,Active,TS310543,2027-01-08,OQ666027,2027-10-22,2027-03-02,2024-10-01
EMP0324-20260914_000059,Marc,Ford,patelcatherine@example.com,2002-08-05,+44306 9990812,"68 Heath Plaza
Singhchester
G1D 9LD",Male,Meadowbrook Community Health NHS Trust,Black,Nigeria,Dependent,Admin,Data Analyst,Emergency & Urgent Care,8A,32.43,2020-07-17,2020-08-28,18.75,0.5,HCPC,Permanent,Active,MH601876,2027-03-05,BF983838,2029-03-15,2027-07-25,2020-08-07
EMP0325-20260914_000059,Rebecca,Taylor,marianclarke@example.net,2002-10-16,(01632) 960041,"2 Wilson Villages
Gillianberg
CT55 5NW",Male,Hillcrest Medical Centres NHS Trust,Asian,Japan,Dependent,Medical,SHO,Women & Children,SHO,25.13,2024-01-25,2024-03-07,15.0,0.4,NMC,Permanent,On Leave,WL627057,2031-06-11,QN218003,2027-04-12,2027-08-14,2024-02-15
EMP0326-20260914_000059,Mathew,Taylor,beverleyjones@example.net,1973-01-06,(0131) 496 0593,"Flat 0
Haynes Spur
Elaineside
L8J 2EG",Male,Meadowbrook Community Health NHS Trust,Mixed,New Zealand,Skilled Worker,Nursing,Nursery Nurse,Medicine & Acute Care,2,12.96,2017-08-18,2017-09-15,20.0,0.53,None,Bank,Active,NL418388,2029-09-13,EV277708,2028-01-21,2027-04-03,2017-09-08
EMP0327-20260914_000059,Graeme,Hughes,owilliams@example.net,1977-07-12,+44141 4960678,"451 Dominic Inlet
Jonesberg
WC7Y 6HX",Male,Riverside Integrated Care NHS Trust,Black,Jamaica,British Citizen,Admin,Medical Secretary,Clinical Support Services,4,16.85,2026-05-07,2026-06-11,30.0,0.8,NMC,Permanent,Active,NB518560,2029-07-05,XK254855,2030-07-30,2027-04-30,2026-05-28
EMP0328-20260914_000059,Kerry,Robinson,ycollins@example.net,1967-12-04,01614960981,"011 Mitchell Knolls
New Graemetown
W75 1BS",Male,Eastfield Psychological Services NHS Trust,Asian,Thailand,Dependent,Admin,Receptionist,Surgery & Cancer,3,16.4,2023-08-29,2023-10-10,18.75,0.5,HCPC,Fixed Term,Suspended,EF005712,2028-09-07,UH331208,2027-09-12,2027-07-27,2023-09-19
EMP0329-20260914_000059,Kate,Dean,pgriffiths@example.net,1969-01-06,+44(0)20 74960167,"896 Mohammad Run
South Samuelborough
GL0 1QE",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,United States,Skilled Worker,Admin,Data Analyst,Medicine & Acute Care,8A,32.37,2017-05-27,2017-06-24,30.0,0.8,None,Permanent,Inactive,MT560167,2028-05-23,FD665848,2027-05-27,2027-01-20,2017-06-17
EMP0330-20260914_000059,Ashley,Clark,rhysfox@example.com,1976-11-05,(0191) 496 0446,"306 Patel Stravenue
Emmaview
E8 0NA",Male,Southvale Hospitals NHS Trust,Black,Kenya,British Citizen,Nursing,Staff Nurse,Critical Care & Anaesthesia,5,21.01,2022-03-24,2022-04-28,18.75,0.5,NMC,Fixed Term,Inactive,MZ655144,2028-03-31,LZ004781,2029-11-09,2027-04-18,2022-04-14
EMP0331-20260914_000059,Emily,Leonard,samuel26@example.org,2007-03-24,+449098790100,"Studio 47
Mary Corners
East Lindseyfort
W9F 8ZG",Male,Lakeside District Hospitals NHS Trust,Mixed,China,ILR,Nursing,Charge Nurse,Medicine & Acute Care,7,27.25,2020-10-08,2020-11-19,15.0,0.4,NMC,Permanent,Inactive,BJ786298,2028-11-27,XL457578,2027-12-16,2027-01-27,2020-10-29
EMP0332-20260914_000059,Joanna,Hill,john83@example.org,1966-05-28,0289018227,"Studio 83
Gray Gardens
Stephenstad
E7 6SP",Male,Northshire University Hospitals NHS Trust,Mixed,Barbados,ILR,Nursing,Senior Staff Nurse,Women & Children,6,26.5,2025-03-01,2025-03-29,15.0,0.4,None,Permanent,On Leave,AZ436685,2028-04-03,YR411051,2029-04-27,2027-08-14,2025-03-22
EMP0333-20260914_000059,Reece,Wall,kevin40@example.net,1985-06-29,(0121)4960941,"550 Elliott Springs
North Gillian
S0 9XA",Female,Southgate Community & Mental Health NHS Trust,Asian,Thailand,Dependent,AHP,Physiologist,Emergency & Urgent Care,6,23.26,2020-07-22,2020-08-26,37.5,1.0,HCPC,Permanent,Inactive,UL313601,2027-01-21,CZ280379,2030-04-16,2026-09-24,2020-08-12
EMP0334-20260914_000059,Barbara,Griffiths,samanthaprice@example.com,1982-12-19,+44(0)28 9018 0809,"42 Angela Ports
Matthewsmouth
G9 1EA",Female,Oakridge Community Services NHS Trust,Mixed,Trinidad and Tobago,Dependent,Nursing,Ward Manager,Surgery & Cancer,8A,33.48,2025-08-18,2025-09-29,15.0,0.4,HCPC,Permanent,Suspended,UR146123,2027-02-01,BX909951,2030-03-01,2027-05-12,2025-09-08
EMP0335-20260914_000059,Ashley,Hill,thartley@example.net,2008-02-10,+44(0)121 496 0898,"6 Rachel Radial
North Denis
S9D 9LZ",Male,Hillcrest Medical Centres NHS Trust,Asian,Thailand,British Citizen,Nursing,Charge Nurse,Clinical Support Services,7,29.26,2020-01-19,2020-03-01,15.0,0.4,NMC,Permanent,Suspended,HG642044,2029-05-03,FD987575,2030-09-05,2027-08-20,2020-02-09
EMP0336-20260914_000059,Brian,Gallagher,burgesssean@example.net,1991-07-25,+4420 7496 0166,"5 Stephens Plains
Lake Hayleyport
SA8A 3FW",Female,Riverside Integrated Care NHS Trust,Mixed,Kenya,British Citizen,AHP,Radiographer,Emergency & Urgent Care,6,25.69,2019-09-26,2019-11-07,18.75,0.5,GMC,Permanent,Active,JL919685,2030-12-17,FO094866,2027-03-07,2027-04-16,2019-10-17
EMP0337-20260914_000059,Philip,O'Brien,qadams@example.net,1972-01-15,+44(0)909 879 0642,"2 Lauren Rest
Adamton
EX0E 0PX",Male,Greenhaven Acute & Specialist Care NHS Trust,Black,Barbados,Dependent,Nursing,Charge Nurse,Surgery & Cancer,7,30.21,2021-12-15,2022-01-19,37.5,1.0,NMC,Permanent,Suspended,CE203409,2027-03-12,QO560569,2026-11-19,2027-05-05,2022-01-05
EMP0338-20260914_000059,Charlotte,Heath,ahooper@example.net,1976-05-22,(0131) 496 0020,"7 James Courts
Lyndahaven
B20 9PX",Female,Valleyview Mental Wellness NHS Trust,White,Australia,Dependent,Admin,Data Analyst,Clinical Support Services,8A,33.84,2023-01-20,2023-03-03,30.0,0.8,None,Permanent,Inactive,JC060165,2030-11-08,VP178608,2031-01-25,2027-02-02,2023-02-10
EMP0339-20260914_000059,Max,Oliver,thomas65@example.org,1961-07-19,0306 999 0038,"Studio 02W
Peacock Row
Joelhaven
E03 8WN",Male,Bluewater Community & Rehabilitation NHS Trust,Black,Jamaica,British Citizen,Admin,Administrator,Emergency & Urgent Care,3,14.8,2026-05-23,2026-06-20,18.75,0.5,NMC,Fixed Term,Suspended,NH695248,2029-04-04,DJ980337,2027-09-11,2027-01-24,2026-06-13
EMP0340-20260914_000059,Shirley,Boyle,colemansian@example.com,2007-09-14,(0115)4960988,"576 Johnson Flats
Vanessastad
DD2A 5NJ",Female,Hillcrest Medical Centres NHS Trust,Black,Ghana,Dependent,Nursing,Senior Staff Nurse,Clinical Support Services,6,22.92,2017-12-08,2018-01-05,20.0,0.53,GMC,Fixed Term,Inactive,SK940662,2027-05-25,PX354510,2027-01-01,2027-02-13,2017-12-29
EMP0341-20260914_000059,Nigel,Harrison,mariebaxter@example.org,1980-03-03,+44(0)113 4960862,"5 Bates Radial
Porterton
W5 1UU",Male,Riverbank General Hospitals NHS Trust,White,Canada,British Citizen,Admin,Data Analyst,Corporate Services,8A,34.46,2022-08-14,2022-09-11,30.0,0.8,HCPC,Bank,Active,SJ784026,2030-11-27,QQ923422,2029-08-20,2027-01-14,2022-09-04
EMP0342-20260914_000059,Aimee,Holt,cookefrank@example.net,2007-11-09,(029) 2018333,"2 Reeves Greens
Allenmouth
CO9 4AQ",Male,Hillcrest Medical Centres NHS Trust,Black,Ghana,ILR,Admin,Data Analyst,Corporate Services,8A,35.02,2023-12-06,2024-01-03,18.75,0.5,NMC,Bank,On Leave,YA972529,2029-01-08,PN493182,2031-06-01,2026-10-06,2023-12-27
